Znaleziono 2894 plików .py

Plik                                                            LOC   SLOC   Comm  Blank
/tmp/django/tests/urlpatterns_reverse/extra_urls.py              14      8      3      3
...p/django/tests/urlpatterns_reverse/included_app_urls.py       25     23      0      2
...django/tests/urlpatterns_reverse/included_named_urls.py       10      8      0      2
...jango/tests/urlpatterns_reverse/included_named_urls2.py        9      7      0      2
...go/tests/urlpatterns_reverse/included_namespace_urls.py       39     36      0      3
...go/tests/urlpatterns_reverse/included_no_kwargs_urls.py        7      5      0      2
/tmp/django/tests/urlpatterns_reverse/included_urls.py            9      7      0      2
/tmp/django/tests/urlpatterns_reverse/included_urls2.py          15      6      6      3
/tmp/django/tests/urlpatterns_reverse/method_view_urls.py        19     12      0      7
/tmp/django/tests/urlpatterns_reverse/middleware.py              41     26      0     15
/tmp/django/tests/urlpatterns_reverse/named_urls.py              10      8      0      2
...django/tests/urlpatterns_reverse/named_urls_conflict.py       25     20      3      2
/tmp/django/tests/urlpatterns_reverse/namespace_urls.py          87     82      0      5
/tmp/django/tests/urlpatterns_reverse/nested_urls.py             28     19      0      9
.../django/tests/urlpatterns_reverse/nonimported_module.py        3      2      1      0
...p/django/tests/urlpatterns_reverse/reverse_lazy_urls.py       10      8      0      2
...tests/urlpatterns_reverse/test_localeregexdescriptor.py       62     48      3     11
/tmp/django/tests/urlpatterns_reverse/tests.py                 1879   1583    149    147
/tmp/django/tests/urlpatterns_reverse/urlconf_inner.py           16     12      0      4
/tmp/django/tests/urlpatterns_reverse/urlconf_outer.py            8      6      0      2
/tmp/django/tests/urlpatterns_reverse/urls.py                   142    134      5      3
...django/tests/urlpatterns_reverse/urls_error_handlers.py        8      5      1      2
...ts/urlpatterns_reverse/urls_error_handlers_callables.py       10      6      1      3
...ango/tests/urlpatterns_reverse/urls_without_handlers.py        9      6      1      2
/tmp/django/tests/urlpatterns_reverse/utils.py                   27     21      0      6
/tmp/django/tests/urlpatterns_reverse/views.py                   75     45      0     30
/tmp/django/tests/urlpatterns_reverse/views_broken.py             2      1      1      0
/tmp/django/tests/urls.py                                         6      1      4      1
.../tests/user_commands/management/commands/common_args.py       16     12      0      4
...django/tests/user_commands/management/commands/dance.py       25     21      0      4
...p/django/tests/user_commands/management/commands/hal.py       32     23      1      8
...ands/management/commands/mutually_exclusive_required.py       19     16      0      3
.../commands/mutually_exclusive_required_with_same_dest.py       13     10      0      3
...s/user_commands/management/commands/no_system_checks.py        8      5      0      3
...ts/user_commands/management/commands/no_translations.py        8      6      0      2
...ests/user_commands/management/commands/outputwrapper.py        8      6      0      2
...ommands/management/commands/required_constant_option.py       20     17      0      3
...er_commands/management/commands/required_list_option.py       10      7      0      3
...ts/user_commands/management/commands/required_option.py       10      7      0      3
.../tests/user_commands/management/commands/reverse_url.py       11      5      3      3
...o/tests/user_commands/management/commands/set_option.py        9      6      0      3
..._commands/management/commands/specific_system_checks.py        9      6      0      3
...go/tests/user_commands/management/commands/subparser.py       11      8      0      3
...sts/user_commands/management/commands/subparser_dest.py       11      8      0      3
...user_commands/management/commands/subparser_required.py       13     10      0      3
.../user_commands/management/commands/subparser_vanilla.py       13      9      0      4
.../tests/user_commands/management/commands/transaction.py       10      7      0      3
/tmp/django/tests/user_commands/models.py                        14      0     11      3
/tmp/django/tests/user_commands/tests.py                        634    525     38     71
/tmp/django/tests/user_commands/urls.py                           5      4      0      1
/tmp/django/tests/user_commands/utils.py                         23     18      0      5
/tmp/django/tests/utils_tests/deconstructible_classes.py          1      1      0      0
/tmp/django/tests/utils_tests/models.py                           9      5      0      4
/tmp/django/tests/utils_tests/test_archive.py                   115     97      4     14
/tmp/django/tests/utils_tests/test_autoreload.py                950    785     36    129
/tmp/django/tests/utils_tests/test_choices.py                   397    314     22     61
/tmp/django/tests/utils_tests/test_connection.py                 14     11      0      3
/tmp/django/tests/utils_tests/test_crypto.py                    200    175     14     11
/tmp/django/tests/utils_tests/test_csp.py                       176    120     24     32
/tmp/django/tests/utils_tests/test_datastructures.py            409    330     12     67
/tmp/django/tests/utils_tests/test_dateformat.py                297    242     12     43
/tmp/django/tests/utils_tests/test_dateparse.py                 227    204      7     16
/tmp/django/tests/utils_tests/test_deconstruct.py                96     77      0     19
/tmp/django/tests/utils_tests/test_decorators.py                120     65     25     30
/tmp/django/tests/utils_tests/test_duration.py                  100     77      0     23
/tmp/django/tests/utils_tests/test_encoding.py                  241    189     20     32
/tmp/django/tests/utils_tests/test_feedgenerator.py             175    118     35     22
/tmp/django/tests/utils_tests/test_functional.py                331    234     28     69
/tmp/django/tests/utils_tests/test_hashable.py                   36     31      0      5
/tmp/django/tests/utils_tests/test_html.py                      527    456     36     35
